name,tier,miniLvl,grouping,disambiguation,category,baseItem,baseInfluences,dimensions,retired,owned,altOwned,relic,updated,poedbUrl,poewikilink,foundBy,foundDateUTC,score,doubleCorrupted,enchanted,quality,grading,location,doubleInfluenced,sixLinked,whiteSocketCount
"Replica Malachai's Artifice",3,45,League,,Ring,"Unset Ring",replica,1x1,,1,,,,https://poedb.tw/us/Replica_Malachais_Artifice,https://www.poewiki.net/wiki/Replica_Malachai%27s_Artifice,,,,,,,N/A,N/A,,,
"Replica Maloney's Mechanism",1,45,League,,Quiver,"Ornate Quiver",replica,2x3,,1,,,,https://poedb.tw/us/Replica_Maloneys_Mechanism,https://www.poewiki.net/wiki/Replica_Maloney%27s_Mechanism,,,,,,,N/A,N/A,,,
"Replica Midnight Bargain",2,40,League,,Wand,"Engraved Wand",replica,1x3,,1,,,,https://poedb.tw/us/Replica_Midnight_Bargain,https://www.poewiki.net/wiki/Replica_Midnight_Bargain,,,,,,,N/A,N/A,,,
"Replica Mistwall",2,60,League,,Shield,"Lacquered Buckler",replica,2x2,,1,,,,https://poedb.tw/us/Replica_Mistwall,https://www.poewiki.net/wiki/Replica_Mistwall,,,,,,,N/A,N/A,,,
"Replica Nebulis",1,68,League,,Mace,"Void Sceptre",replica,2x3,,1,,,,https://poedb.tw/us/Replica_Nebulis,https://www.poewiki.net/wiki/Replica_Nebulis,,,,,,,N/A,N/A,,,
"Replica Oro's Sacrifice",3,67,League,,Sword,"Infernal Sword",replica,2x4,,1,,,,https://poedb.tw/us/Replica_Oros_Sacrifice,https://www.poewiki.net/wiki/Replica_Oro%27s_Sacrifice,,,,,,,N/A,N/A,,,
"Replica Pacifism",3,20,League,,Jewel,"Viridian Jewel",,1x1,,1,,,,https://poedb.tw/us/Replica_Pacifism,https://www.poewiki.net/wiki/Replica_Pacifism,,,,,,,N/A,N/A,,,
"Replica Paradoxica",2,66,League,,Sword,"Vaal Rapier",replicaveiled,1x4,,1,,,,https://poedb.tw/us/Replica_Paradoxica,https://www.poewiki.net/wiki/Replica_Paradoxica,,,,,,,N/A,N/A,,,
"Replica Perfect Form",2,65,League,,"Body Armour","Zodiac Leather",replica,2x3,,1,,,,https://poedb.tw/us/Replica_Perfect_Form,https://www.poewiki.net/wiki/Replica_Perfect_Form,,,,,,,N/A,N/A,,,
"Replica Pillars of Arun",2,74,League,,Map,"Dunes Map",replica,1x1,,1,,,,https://poedb.tw/us/Replica_Pillars_of_Arun,https://www.poewiki.net/wiki/Replica_Pillars_of_Arun,,,,,,,N/A,N/A,,,
"Replica Poorjoy's Asylum",1,76,League,,Map,"Temple Map",replica,1x1,,1,,,,https://poedb.tw/us/Replica_Poorjoys_Asylum,https://www.poewiki.net/wiki/Replica_Poorjoy%27s_Asylum,,,,,,,N/A,N/A,,,
"Replica Powerlessness",3,20,League,,Jewel,"Cobalt Jewel",,1x1,,1,,,,https://poedb.tw/us/Replica_Powerlessness,https://www.poewiki.net/wiki/Replica_Powerlessness,,,,,,,N/A,N/A,,,
"Replica Primordial Might",2,20,League,,Jewel,"Crimson Jewel",replica,1x1,,1,,,,https://poedb.tw/us/Replica_Primordial_Might,https://www.poewiki.net/wiki/Replica_Primordial_Might,,,,,,,N/A,N/A,,,
"Replica Prismweave",4,2,League,,Belt,"Rustic Sash",replica,2x1,,1,,,,https://poedb.tw/us/Replica_Prismweave,https://www.poewiki.net/wiki/Replica_Prismweave,,,,,,,N/A,N/A,,,
"Replica Quill Rain",4,5,League,,Bow,"Short Bow",replica,2x3,,1,,,,https://poedb.tw/us/Replica_Quill_Rain,https://www.poewiki.net/wiki/Replica_Quill_Rain,,,,,,,N/A,N/A,,,
"Replica Reckless Defence",3,20,League,,Jewel,"Cobalt Jewel",replica,1x1,,1,,,,https://poedb.tw/us/Replica_Reckless_Defence,https://www.poewiki.net/wiki/Replica_Reckless_Defence,,,,,,,N/A,N/A,,,
"Replica Red Trail",2,68,League,,Boots,"Titan Greaves",replica,2x2,,1,,,,https://poedb.tw/us/Replica_Red_Trail,https://www.poewiki.net/wiki/Replica_Red_Trail,,,,,,,N/A,N/A,,,
"Replica Restless Ward",3,71,League,,"Body Armour","Carnal Armour",replica,2x3,,1,,,,https://poedb.tw/us/Replica_Restless_Ward,https://www.poewiki.net/wiki/Replica_Restless_Ward,,,,,,,N/A,N/A,,,
"Replica Rumi's Concoction",2,27,League,,Flask,"Granite Flask",replica,1x2,,1,,,,https://poedb.tw/us/Replica_Rumis_Concoction,https://www.poewiki.net/wiki/Replica_Rumi%27s_Concoction,,,,,,,N/A,N/A,,,
"Replica Shroud of the Lightless",0,71,League,,"Body Armour","Carnal Armour",replica,2x3,,1,,,,https://poedb.tw/us/Replica_Shroud_of_the_Lightless,https://www.poewiki.net/wiki/Replica_Shroud_of_the_Lightless,,,,,,,N/A,N/A,,,
"Replica Siegebreaker",2,10,League,,Belt,"Heavy Belt",replica,2x1,,1,,,,https://poedb.tw/us/Replica_Siegebreaker,https://www.poewiki.net/wiki/Replica_Siegebreaker,,,,,,,N/A,N/A,,,
"Replica Sorrow of the Divine",3,27,League,,Flask,"Sulphur Flask",replica,1x2,,1,,,,https://poedb.tw/us/Replica_Sorrow_of_the_Divine,https://www.poewiki.net/wiki/Replica_Sorrow_of_the_Divine,,,,,,,N/A,N/A,,,
"Replica Soul Strike",2,40,League,,Quiver,"Spike-Point Arrow Quiver",replica,2x3,,1,,,,https://poedb.tw/us/Replica_Soul_Strike,https://www.poewiki.net/wiki/Replica_Soul_Strike,,,,,,,N/A,N/A,,,
"Replica Soul Tether",2,20,League,,Belt,"Cloth Belt",replica,2x1,,1,,,,https://poedb.tw/us/Replica_Soul_Tether,https://www.poewiki.net/wiki/Replica_Soul_Tether,,,,,,,N/A,N/A,,,
"Replica Stampede",2,63,League,,Boots,"Assassin's Boots",replica,2x2,,1,,,,https://poedb.tw/us/Replica_Stampede,https://www.poewiki.net/wiki/Replica_Stampede,,,,,,,N/A,N/A,,,
"Replica Tasalio's Sign",3,8,League,,Ring,"Sapphire Ring",replica,1x1,,1,,,,https://poedb.tw/us/Replica_Tasalios_Sign,https://www.poewiki.net/wiki/Replica_Tasalio%27s_Sign,,,,,,,N/A,N/A,,,
"Replica Tempestuous Steel",3,20,League,,Sword,"War Sword",replica,2x3,,1,,,,https://poedb.tw/us/Replica_Tempestuous_Steel,https://www.poewiki.net/wiki/Replica_Tempestuous_Steel,,,,,,,N/A,N/A,,,
"Replica Three-step Assault",3,55,League,,Boots,"Shagreen Boots",replica,2x2,,1,,,,https://poedb.tw/us/Replica_Three-step_Assault,https://www.poewiki.net/wiki/Replica_Three-step_Assault,,,,,,,N/A,N/A,,,
"Replica Trypanon",1,40,League,,Mace,"Great Mallet",replica,2x4,,1,,,,https://poedb.tw/us/Replica_Trypanon,https://www.poewiki.net/wiki/Replica_Trypanon,,,,,,,N/A,N/A,,,
"Replica Tukohama's Fortress",0,61,League,,Shield,"Ebony Tower Shield",replica,2x4,,1,,,,https://poedb.tw/us/Replica_Tukohamas_Fortress,https://www.poewiki.net/wiki/Replica_Tukohama%27s_Fortress,,,,,,,N/A,N/A,,,
"Replica Tulfall",2,62,League,,Wand,"Opal Wand",replica,1x3,,1,,,,https://poedb.tw/us/Replica_Tulfall,https://www.poewiki.net/wiki/Replica_Tulfall,,,,,,,N/A,N/A,,,
"Replica Twyzel",4,30,League,,Wand,"Sage Wand",replica,1x3,,1,,,,https://poedb.tw/us/Replica_Twyzel,https://www.poewiki.net/wiki/Replica_Twyzel,,,,,,,N/A,N/A,,,
"Replica Ungil's Gauche",2,20,League,,Dagger,"Boot Knife",replica,1x3,,1,,,,https://poedb.tw/us/Replica_Ungils_Gauche,https://www.poewiki.net/wiki/Replica_Ungil%27s_Gauche,,,,,,,N/A,N/A,,,
"Replica Veil of the Night",4,22,League,,Helmet,"Great Helmet",replica,2x2,,1,,,,https://poedb.tw/us/Replica_Veil_of_the_Night,https://www.poewiki.net/wiki/Replica_Veil_of_the_Night,,,,,,,N/A,N/A,,,
"Replica Victario's Charity",3,50,League,,Shield,"Laminated Kite Shield",replica,2x3,,1,,,,https://poedb.tw/us/Replica_Victarios_Charity,https://www.poewiki.net/wiki/Replica_Victario%27s_Charity,,,,,,,N/A,N/A,,,
"Replica Voideye",3,45,League,,Ring,"Unset Ring",replica,1x1,,1,,,,https://poedb.tw/us/Replica_Voideye,https://www.poewiki.net/wiki/Replica_Voideye,,,,,,,N/A,N/A,,,
"Replica Voidwalker",3,69,League,,Boots,"Murder Boots",replica,2x2,,1,,,,https://poedb.tw/us/Replica_Voidwalker,https://www.poewiki.net/wiki/Replica_Voidwalker,,,,,,,N/A,N/A,,,
"Replica Volkuur's Guidance",3,43,League,,Gloves,"Zealot Gloves",replica,2x2,,1,,,,https://poedb.tw/us/Replica_Volkuurs_Guidance,https://www.poewiki.net/wiki/Replica_Volkuur%27s_Guidance,,,,,,,N/A,N/A,,,
"Replica Windripper",1,66,League,,Bow,"Imperial Bow",replica,2x4,,1,,,,https://poedb.tw/us/Replica_Windripper,https://www.poewiki.net/wiki/Replica_Windripper,,,,,,,N/A,N/A,,,
"Replica Wings of Entropy",3,62,League,,Axe,"Ezomyte Axe",replica,2x4,,1,,,,https://poedb.tw/us/Replica_Wings_of_Entropy,https://www.poewiki.net/wiki/Replica_Wings_of_Entropy,,,,,,,N/A,N/A,,,
"Replica Winterheart",3,15,League,,Amulet,"Gold Amulet",replica,1x1,,1,,,,https://poedb.tw/us/Replica_Winterheart,https://www.poewiki.net/wiki/Replica_Winterheart,,,,,,,N/A,N/A,,,
"Replica Witchfire Brew",3,27,League,,Flask,"Stibnite Flask",,1x2,,1,,,,https://poedb.tw/us/Replica_Witchfire_Brew,https://www.poewiki.net/wiki/Replica_Witchfire_Brew,,,,,,,N/A,N/A,,,
"Retaliation Charm",5,30,T5,,Amulet,"Citrine Amulet",,1x1,,1,,,,https://poedb.tw/us/Retaliation_Charm,https://www.poewiki.net/wiki/Retaliation_Charm,,,,,,,N/A,N/A,,,
"Reverberation Rod",3,24,T3,,Wand,"Spiraled Wand",,1x3,,1,,,,https://poedb.tw/us/Reverberation_Rod,https://www.poewiki.net/wiki/Reverberation_Rod,,,,,,,N/A,N/A,,,
"Rewritten Distant Memory",3,81,Boss,,Map,"Synthesised Map",,1x1,,1,,,,https://poedb.tw/us/Rewritten_Distant_Memory,https://www.poewiki.net/wiki/Rewritten_Distant_Memory,,,,,,,N/A,N/A,,,
"Rigwald's Charge",5,44,T5,,Sword,"Highland Blade",,2x4,,1,,,,https://poedb.tw/us/Rigwalds_Charge,https://www.poewiki.net/wiki/Rigwald%27s_Charge,,,,,,,N/A,N/A,,,
"Rigwald's Command",4,77,T4,,Sword,"Midnight Blade",,2x3,,1,,,,https://poedb.tw/us/Rigwalds_Command,https://www.poewiki.net/wiki/Rigwald%27s_Command,,,,,,,N/A,N/A,,,
"Rigwald's Crest",3,20,T3,,Ring,"Two-Stone Ring",,1x1,,1,,,,https://poedb.tw/us/Rigwalds_Crest,https://www.poewiki.net/wiki/Rigwald%27s_Crest,,,,,,,N/A,N/A,,,
"Rigwald's Curse",3,60,T3,,Amulet,"Wereclaw Talisman",,1x1,,1,,,,https://poedb.tw/us/Rigwalds_Curse,https://www.poewiki.net/wiki/Rigwald%27s_Curse,,,,,,,N/A,N/A,,,
"Rigwald's Quills",2,77,T2,,Quiver,"Two-Point Arrow Quiver",,2x3,,1,,,,https://poedb.tw/us/Rigwalds_Quills,https://www.poewiki.net/wiki/Rigwald%27s_Quills,,,,,,,N/A,N/A,,,
"Rigwald's Savagery",4,77,T4,,Axe,"Royal Axe",,2x3,,1,,,,https://poedb.tw/us/Rigwalds_Savagery,https://www.poewiki.net/wiki/Rigwald%27s_Savagery,,,,,,,N/A,N/A,,,
"Rime Gaze",3,65,T3,,Helmet,"Mind Cage",,2x2,,1,,,,https://poedb.tw/us/Rime_Gaze,https://www.poewiki.net/wiki/Rime_Gaze,,,,,,,N/A,N/A,,,
"Rise of the Phoenix",4,65,T4,,Shield,"Mosaic Kite Shield",,2x3,,1,,,,https://poedb.tw/us/Rise_of_the_Phoenix,https://www.poewiki.net/wiki/Rise_of_the_Phoenix,,,,,,,N/A,N/A,,,
Rive,5,70,T5,,Claw,"Terror Claw",,2x2,,1,,,,https://poedb.tw/us/Rive,https://www.poewiki.net/wiki/Rive,,,,,,,N/A,N/A,,,
"Romira's Banquet",4,60,T4,,Ring,"Diamond Ring",,1x1,,1,,,,https://poedb.tw/us/Romiras_Banquet,https://www.poewiki.net/wiki/Romira%27s_Banquet,,,,,,,N/A,N/A,,,
"Rotblood Promise",3,45,League,,Ring,"Unset Ring",,1x1,,1,,,,https://poedb.tw/us/Rotblood_Promise,https://www.poewiki.net/wiki/Rotblood_Promise,,,,,,,N/A,N/A,,,
Rotgut,5,40,T5,,Flask,"Quicksilver Flask",,1x2,,1,,,,https://poedb.tw/us/Rotgut,https://www.poewiki.net/wiki/Rotgut,,,,,,,N/A,N/A,,,
"Roth's Reach",5,18,T5,,Bow,"Recurve Bow",,2x4,,1,,,,https://poedb.tw/us/Roths_Reach,https://www.poewiki.net/wiki/Roth%27s_Reach,,,,,,,N/A,N/A,,,
"Rumi's Concoction",3,70,T3,,Flask,"Granite Flask",,1x2,,1,,,,https://poedb.tw/us/Rumis_Concoction,https://www.poewiki.net/wiki/Rumi%27s_Concoction,,,,,,,N/A,N/A,,,
"Ryslatha's Coil",1,32,T1,,Belt,"Studded Belt",,2x1,,1,,,,https://poedb.tw/us/Ryslathas_Coil,https://www.poewiki.net/wiki/Ryslatha%27s_Coil,,,,,,,N/A,N/A,,,
"Sacrificial Heart",4,3,League,,Amulet,"Paua Amulet",,1x1,,1,,,,https://poedb.tw/us/Sacrificial_Heart,https://www.poewiki.net/wiki/Sacrificial_Heart,,,,,,,N/A,N/A,,,
"Sadima's Touch",4,3,T4,,Gloves,"Wool Gloves",,2x2,,1,,,,https://poedb.tw/us/Sadimas_Touch,https://www.poewiki.net/wiki/Sadima%27s_Touch,,,,,,,N/A,N/A,,,
"Saemus' Gift",5,20,T5,,Quiver,"Feathered Arrow Quiver",,2x3,,1,,,,https://poedb.tw/us/Saemus_Gift,https://www.poewiki.net/wiki/Saemus%27_Gift,,,,,,,N/A,N/A,,,
"Saffell's Frame",3,59,T3,,Shield,"Branded Kite Shield",,2x3,,1,,,,https://poedb.tw/us/Saffells_Frame,https://www.poewiki.net/wiki/Saffell%27s_Frame,,,,,,,N/A,N/A,,,
"Sandstorm Visage",2,54,League,,Helmet,"Necromancer Circlet",,2x2,,1,,,,https://poedb.tw/us/Sandstorm_Visage,https://www.poewiki.net/wiki/Sandstorm_Visage,,,,,,,N/A,N/A,,,
"Sap of the Seasons",3,18,T3,,Tincture,"Ashbark Tincture",,1x2,,1,,,,https://poedb.tw/us/Sap_of_the_Seasons,https://www.poewiki.net/wiki/Sap_of_the_Seasons,,,,,,,N/A,N/A,,,
"Saqawal's Flock",3,60,League,,Helmet,"Silken Hood",,2x2,,1,,,,https://poedb.tw/us/Saqawals_Flock,https://www.poewiki.net/wiki/Saqawal%27s_Flock,,,,,,,N/A,N/A,,,
"Saqawal's Nest",3,65,League,,"Body Armour","Blood Raiment",,2x3,,1,,,,https://poedb.tw/us/Saqawals_Nest,https://www.poewiki.net/wiki/Saqawal%27s_Nest,,,,,,,N/A,N/A,,,
"Saqawal's Talons",3,59,League,,Boots,"Hydrascale Boots",,2x2,,1,,,,https://poedb.tw/us/Saqawals_Talons,https://www.poewiki.net/wiki/Saqawal%27s_Talons,,,,,,,N/A,N/A,,,
"Saqawal's Winds",3,51,League,,Gloves,"Soldier Gloves",,2x2,,1,,,,https://poedb.tw/us/Saqawals_Winds,https://www.poewiki.net/wiki/Saqawal%27s_Winds,,,,,,,N/A,N/A,,,
Scaeva,4,60,T4,,Sword,Gladius,,2x3,,1,,,,https://poedb.tw/us/Scaeva,https://www.poewiki.net/wiki/Scaeva,,,,,,,N/A,N/A,,,
"Scold's Bridle",3,65,T3,,Helmet,"Mind Cage",,2x2,,1,,,,https://poedb.tw/us/Scolds_Bridle,https://www.poewiki.net/wiki/Scold%27s_Bridle,,,,,,,N/A,N/A,,,
"Scorpion's Call",4,61,T4,,Quiver,"Heavy Arrow Quiver",,2x3,,1,,,,https://poedb.tw/us/Scorpions_Call,https://www.poewiki.net/wiki/Scorpion%27s_Call,,,,,,,N/A,N/A,,,
"Seething Fury",5,20,Vaal_Orb,,Jewel,"Viridian Jewel",,1x1,,1,,,,https://poedb.tw/us/Seething_Fury,https://www.poewiki.net/wiki/Seething_Fury,,,,,,,N/A,N/A,,,
Self-Flagellation,3,20,Vaal_Orb,,Jewel,"Viridian Jewel",,1x1,,1,,,,https://poedb.tw/us/Self-Flagellation,https://www.poewiki.net/wiki/Self-Flagellation,,,,,,,N/A,N/A,,,
"Sentari's Answer",4,33,T4,,Shield,"Brass Spirit Shield",,2x2,,1,,,,https://poedb.tw/us/Sentaris_Answer,https://www.poewiki.net/wiki/Sentari%27s_Answer,,,,,,,N/A,N/A,,,
"Seven-League Step",2,75,T2,,Boots,"Rawhide Boots",,2x2,,1,,,,https://poedb.tw/us/Seven-League_Step,https://www.poewiki.net/wiki/Seven-League_Step,,,,,,,N/A,N/A,,,
"Severed in Sleep",2,38,League,,Sword,Cutlass,,1x3,,1,,,,https://poedb.tw/us/Severed_in_Sleep,https://www.poewiki.net/wiki/Severed_in_Sleep,,,,,,,N/A,N/A,,,
"Shackles of the Wretched",4,7,T4,,Gloves,"Chain Gloves",,2x2,,1,,,,https://poedb.tw/us/Shackles_of_the_Wretched,https://www.poewiki.net/wiki/Shackles_of_the_Wretched,,,,,,,N/A,N/A,,,
"Shade of Solaris",1,30,T1,,Wand,"Sage Wand",,1x3,,1,,,,https://poedb.tw/us/Shade_of_Solaris,https://www.poewiki.net/wiki/Shade_of_Solaris,,,,,,,N/A,N/A,,,
"Shadows and Dust",4,31,T4,,Gloves,"Clasped Mitts",,2x2,,1,,,,https://poedb.tw/us/Shadows_and_Dust,https://www.poewiki.net/wiki/Shadows_and_Dust,,,,,,,N/A,N/A,,,
Shadowstitch,3,72,League,,"Body Armour","Sacrificial Garb",,2x3,,1,,,,https://poedb.tw/us/Shadowstitch,https://www.poewiki.net/wiki/Shadowstitch,,,,,,,N/A,N/A,,,
"Shaper's Seed",5,20,T5,,Amulet,"Agate Amulet",,1x1,,1,,,,https://poedb.tw/us/Shapers_Seed,https://www.poewiki.net/wiki/Shaper%27s_Seed,,,,,,,N/A,N/A,,,
"Shaper's Touch",3,66,Pinnacle,,Gloves,"Crusader Gloves",shaper,2x2,,1,,,,https://poedb.tw/us/Shapers_Touch,https://www.poewiki.net/wiki/Shaper%27s_Touch,,,,,,,N/A,N/A,,,
Shattershard,4,49,League,,Shield,"Crimson Round Shield",,2x3,,1,,,,https://poedb.tw/us/Shattershard,https://www.poewiki.net/wiki/Shattershard,,,,,,,N/A,N/A,,,
"Shavronne's Pace",5,32,T5,,Boots,"Scholar Boots",,2x2,,1,,,,https://poedb.tw/us/Shavronnes_Pace,https://www.poewiki.net/wiki/Shavronne%27s_Pace,,,,,,,N/A,N/A,,,
"Shavronne's Revelation",2,70,T2,,Ring,"Moonstone Ring",,1x1,,1,,,,https://poedb.tw/us/Shavronnes_Revelation,https://www.poewiki.net/wiki/Shavronne%27s_Revelation,,,,,,,N/A,N/A,,,
"Shavronne's Wrappings",2,62,T2,,"Body Armour","Occultist's Vestment",,2x3,,1,,,,https://poedb.tw/us/Shavronnes_Wrappings,https://www.poewiki.net/wiki/Shavronne%27s_Wrappings,,,,,,,N/A,N/A,,,
Shimmeron,3,75,Pinnacle,,Wand,"Tornado Wand",elder,1x3,,1,,,,https://poedb.tw/us/Shimmeron,https://www.poewiki.net/wiki/Shimmeron,,,,,,,N/A,N/A,,,
Shiversting,5,12,T5,,Sword,"Bastard Sword",,2x4,,1,,,,https://poedb.tw/us/Shiversting,https://www.poewiki.net/wiki/Shiversting,,,,,,,N/A,N/A,,,
"Shroud of the Lightless",2,71,League,,"Body Armour","Carnal Armour",,2x3,,1,,,,https://poedb.tw/us/Shroud_of_the_Lightless,https://www.poewiki.net/wiki/Shroud_of_the_Lightless,,,,,,,N/A,N/A,,,
"Sibyl's Lament",5,45,T5,,Ring,"Coral Ring",,1x1,,1,,,,https://poedb.tw/us/Sibyls_Lament,https://www.poewiki.net/wiki/Sibyl%27s_Lament,,,,,,,N/A,N/A,,,
Sidhebreath,5,3,T5,,Amulet,"Paua Amulet",,1x1,,1,,,,https://poedb.tw/us/Sidhebreath,https://www.poewiki.net/wiki/Sidhebreath,,,,,,,N/A,N/A,,,
Siegebreaker,5,44,T5,,Belt,"Heavy Belt",,2x1,,1,,,,https://poedb.tw/us/Siegebreaker,https://www.poewiki.net/wiki/Siegebreaker,,,,,,,N/A,N/A,,,
"Sign of the Sin Eater",5,58,T5,,Mace,"Tyrant's Sekhem",,2x3,,1,,,,https://poedb.tw/us/Sign_of_the_Sin_Eater,https://www.poewiki.net/wiki/Sign_of_the_Sin_Eater,,,,,,,N/A,N/A,,,
Silverbranch,5,1,T5,,Bow,"Crude Bow",,2x3,,1,,,,https://poedb.tw/us/Silverbranch,https://www.poewiki.net/wiki/Silverbranch,,,,,,,N/A,N/A,,,
"Sin Trek",5,62,T5,,Boots,"Stealth Boots",,2x2,,1,,,,https://poedb.tw/us/Sin_Trek,https://www.poewiki.net/wiki/Sin_Trek,,,,,,,N/A,N/A,,,
"Sin's Rebirth",1,27,T1,,Flask,"Stibnite Flask",,1x2,,1,,,,https://poedb.tw/us/Sins_Rebirth,https://www.poewiki.net/wiki/Sin%27s_Rebirth,,,,,,,N/A,N/A,,,
Singularity,4,62,T4,,Mace,"Platinum Sceptre",,2x3,,1,,,,https://poedb.tw/us/Singularity,https://www.poewiki.net/wiki/Singularity,,,,,,,N/A,N/A,,,
"Sinvicta's Mettle",5,62,T5,,Axe,"Ezomyte Axe",,2x4,,1,,,,https://poedb.tw/us/Sinvictas_Mettle,https://www.poewiki.net/wiki/Sinvicta%27s_Mettle,,,,,,,N/A,N/A,,,
"Sire of Shards",4,49,T4,,Staff,"Serpentine Staff",,2x4,,1,,,,https://poedb.tw/us/Sire_of_Shards,https://www.poewiki.net/wiki/Sire_of_Shards,,,,,,,N/A,N/A,,,
"Skin of the Lords",1,3,League,,"Body Armour","Simple Robe",,2x3,,1,,,,https://poedb.tw/us/Skin_of_the_Lords,https://www.poewiki.net/wiki/Skin_of_the_Lords,,,,,,,N/A,N/A,,,
"Skin of the Loyal",2,3,League,,"Body Armour","Simple Robe",,2x3,,1,,,,https://poedb.tw/us/Skin_of_the_Loyal,https://www.poewiki.net/wiki/Skin_of_the_Loyal,,,,,,,N/A,N/A,,,
Skirmish,5,36,T5,,Quiver,"Two-Point Arrow Quiver",,2x3,,1,,,,https://poedb.tw/us/Skirmish,https://www.poewiki.net/wiki/Skirmish,,,,,,,N/A,N/A,,,
Skullhead,5,36,T5,,Helmet,"Secutor Helm",,2x2,,1,,,,https://poedb.tw/us/Skullhead,https://www.poewiki.net/wiki/Skullhead,,,,,,,N/A,N/A,,,
Skyforth,2,84,T2,,Boots,"Sorcerer Boots",,2x2,,1,,,,https://poedb.tw/us/Skyforth,https://www.poewiki.net/wiki/Skyforth,,,,,,,N/A,N/A,,,
"Slavedriver's Hand",3,45,League,,Gloves,"Ambush Mitts",,2x2,,1,,,,https://poedb.tw/us/Slavedrivers_Hand,https://www.poewiki.net/wiki/Slavedriver%27s_Hand,,,,,,,N/A,N/A,,,
Slitherpinch,5,27,T5,,Gloves,"Bronzescale Gauntlets",,2x2,,1,,,,https://poedb.tw/us/Slitherpinch,https://www.poewiki.net/wiki/Slitherpinch,,,,,,,N/A,N/A,,,
Slivertongue,4,77,T4,,Bow,"Harbinger Bow",,2x4,,1,,,,https://poedb.tw/us/Slivertongue,https://www.poewiki.net/wiki/Slivertongue,,,,,,,N/A,N/A,,,
Snakebite,4,58,T4,,Gloves,"Assassin's Mitts",,2x2,,1,,,,https://poedb.tw/us/Snakebite,https://www.poewiki.net/wiki/Snakebite,,,,,,,N/A,N/A,,,
Snakepit,3,77,T3,,Ring,"Sapphire Ring",,1x1,,1,,,,https://poedb.tw/us/Snakepit,https://www.poewiki.net/wiki/Snakepit,,,,,,,N/A,N/A,,,
"Solaris Lorica",4,17,T4,,"Body Armour","Copper Plate",,2x3,,1,,,,https://poedb.tw/us/Solaris_Lorica,https://www.poewiki.net/wiki/Solaris_Lorica,,,,,,,N/A,N/A,,,
"Solstice Vigil",2,25,Pinnacle,,Amulet,"Onyx Amulet",shaper,1x1,,1,,,,https://poedb.tw/us/Solstice_Vigil,https://www.poewiki.net/wiki/Solstice_Vigil,,,,,,,N/A,N/A,,,
"Song of the Sirens",2,100,Limited,,"Fishing Rod","Fishing Rod",,1x4,,1,,,,https://poedb.tw/us/Song_of_the_Sirens,https://www.poewiki.net/wiki/Song_of_the_Sirens,,,,,,,N/A,N/A,,,
"Soul Ascension",1,87,Uber,,Gloves,"Carnal Mitts",elder,2x2,,1,,,,https://poedb.tw/us/Soul_Ascension,https://www.poewiki.net/wiki/Soul_Ascension,,,,,,,N/A,N/A,,,
"Soul Catcher",4,27,League,,Flask,"Quartz Flask",,1x2,,1,,,,https://poedb.tw/us/Soul_Catcher,https://www.poewiki.net/wiki/Soul_Catcher,,,,,,,N/A,N/A,,,
"Soul Mantle",4,49,T4,,"Body Armour","Spidersilk Robe",,2x3,,1,,,,https://poedb.tw/us/Soul_Mantle,https://www.poewiki.net/wiki/Soul_Mantle,,,,,,,N/A,N/A,,,
"Soul Ripper",1,27,League,,Flask,"Quartz Flask",,1x2,,1,,,,https://poedb.tw/us/Soul_Ripper,https://www.poewiki.net/wiki/Soul_Ripper,,,,,,,N/A,N/A,,,
"Soul Strike",4,64,T4,,Quiver,"Spike-Point Arrow Quiver",,2x3,,1,,,,https://poedb.tw/us/Soul_Strike,https://www.poewiki.net/wiki/Soul_Strike,,,,,,,N/A,N/A,,,
"Soul Taker",0,65,T0,,Axe,"Siege Axe",,2x3,,1,,,,https://poedb.tw/us/Soul_Taker,https://www.poewiki.net/wiki/Soul_Taker,,,,,,,N/A,N/A,,,
"Soul Tether",3,48,T3,,Belt,"Cloth Belt",,2x1,,1,,,,https://poedb.tw/us/Soul_Tether,https://www.poewiki.net/wiki/Soul_Tether,,,,,,,N/A,N/A,,,
Soulbound,4,44,T4,,Ring,"Paua Ring",,1x1,,1,,,,https://poedb.tw/us/Soulbound,https://www.poewiki.net/wiki/Soulbound,,,,,,,N/A,N/A,,,
Soulthirst,3,45,T3,,Belt,"Cloth Belt",,2x1,,1,,,,https://poedb.tw/us/Soulthirst,https://www.poewiki.net/wiki/Soulthirst,,,,,,,N/A,N/A,,,
Soulwrest,4,60,T4,,Staff,"Ezomyte Staff",,2x4,,1,,,,https://poedb.tw/us/Soulwrest,https://www.poewiki.net/wiki/Soulwrest,,,,,,,N/A,N/A,,,
Southbound,5,51,T5,,Gloves,"Soldier Gloves",,2x2,,1,,,,https://poedb.tw/us/Southbound,https://www.poewiki.net/wiki/Southbound,,,,,,,N/A,N/A,,,
"Speaker's Wreath",4,63,T4,,Helmet,"Prophet Crown",,2x2,,1,,,,https://poedb.tw/us/Speakers_Wreath,https://www.poewiki.net/wiki/Speaker%27s_Wreath,,,,,,,N/A,N/A,,,
"Split Personality",3,20,League,,Jewel,"Crimson Jewel",,1x1,,1,,,,https://poedb.tw/us/Split_Personality,https://www.poewiki.net/wiki/Split_Personality,,,,,,,N/A,N/A,,,
